Target: DefaultSC

Observer: Avilla
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
16 Feb 2026 14:08:17.590    16 Feb 2026 14:10:03.658      106.06860342    
16 Feb 2026 20:50:18.506    16 Feb 2026 20:53:36.963      198.45651289    
17 Feb 2026 12:20:07.082    17 Feb 2026 12:23:22.192      195.11003889    
17 Feb 2026 19:03:47.066    17 Feb 2026 19:05:14.864      87.797765143    
17 Feb 2026 20:43:10.687    17 Feb 2026 20:45:16.820      126.13338815    
18 Feb 2026 12:12:07.419    18 Feb 2026 12:15:56.063      228.64316236    
18 Feb 2026 18:55:29.707    18 Feb 2026 18:58:20.060      170.35330898    
19 Feb 2026 12:04:21.036    19 Feb 2026 12:08:19.384      238.34737352    
19 Feb 2026 18:47:31.274    19 Feb 2026 18:51:03.333      212.05888800    


Number of events : 16


Observer: Poitiers
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 17:45:34.475    13 Feb 2026 17:49:20.447      225.97262515    
13 Feb 2026 19:25:25.837    13 Feb 2026 19:29:06.789      220.95218837    
13 Feb 2026 21:05:26.987    13 Feb 2026 21:09:13.700      226.71366952    
13 Feb 2026 22:45:22.876    13 Feb 2026 22:48:43.143      200.26721834    
14 Feb 2026 17:37:47.941    14 Feb 2026 17:41:43.889      235.94804598    
14 Feb 2026 19:17:51.033    14 Feb 2026 19:21:27.568      216.53479444    
14 Feb 2026 20:57:46.208    14 Feb 2026 21:01:38.529      232.32153867    
14 Feb 2026 22:37:57.668    14 Feb 2026 22:40:40.876      163.20786928    
15 Feb 2026 17:30:05.483    15 Feb 2026 17:34:05.150      239.66737805    
15 Feb 2026 19:10:15.583    15 Feb 2026 19:13:49.476      213.89344919    
15 Feb 2026 20:50:05.369    15 Feb 2026 20:54:02.134      236.76471231    
15 Feb 2026 22:30:50.533    15 Feb 2026 22:32:18.338      87.804237963    
16 Feb 2026 17:22:26.082    16 Feb 2026 17:26:25.102      239.01976696    
16 Feb 2026 19:02:39.127    16 Feb 2026 19:06:12.593      213.46585866    
16 Feb 2026 20:42:24.971    16 Feb 2026 20:46:23.807      238.83582798    
17 Feb 2026 15:36:00.512    17 Feb 2026 15:38:23.731      143.21878979    
17 Feb 2026 17:14:48.916    17 Feb 2026 17:18:44.393      235.47660982    
17 Feb 2026 18:55:01.486    17 Feb 2026 18:58:36.814      215.32805655    
17 Feb 2026 20:34:45.605    17 Feb 2026 20:38:42.769      237.16363484    
18 Feb 2026 15:27:52.787    18 Feb 2026 15:31:02.978      190.19057534    
18 Feb 2026 17:07:13.254    18 Feb 2026 17:11:03.555      230.30032560    
18 Feb 2026 18:47:22.664    18 Feb 2026 18:51:01.846      219.18151615    
18 Feb 2026 20:27:08.035    18 Feb 2026 20:30:58.100      230.06492089    
19 Feb 2026 15:19:56.472    19 Feb 2026 15:23:32.976      216.50352732    
19 Feb 2026 16:59:38.416    19 Feb 2026 17:03:23.044      224.62733755    
19 Feb 2026 18:39:42.838    19 Feb 2026 18:43:27.240      224.40267100    
19 Feb 2026 20:19:33.368    19 Feb 2026 20:23:08.561      215.19223263    


Number of events : 27


Observer: Porto
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 00:31:57.776    13 Feb 2026 00:35:05.138      187.36216770    
13 Feb 2026 17:43:12.276    13 Feb 2026 17:47:07.970      235.69326745    
13 Feb 2026 19:24:23.966    13 Feb 2026 19:25:57.893      93.926839158    
13 Feb 2026 22:44:28.624    13 Feb 2026 22:47:49.228      200.60385464    
14 Feb 2026 00:24:47.043    14 Feb 2026 00:26:47.336      120.29330372    
14 Feb 2026 17:35:29.789    14 Feb 2026 17:39:29.022      239.23247263    
14 Feb 2026 22:36:40.944    14 Feb 2026 22:40:22.110      221.16612744    
15 Feb 2026 17:27:53.501    15 Feb 2026 17:31:46.361      232.85975304    
15 Feb 2026 22:28:56.053    15 Feb 2026 22:32:49.853      233.80043360    
16 Feb 2026 17:20:22.635    16 Feb 2026 17:24:00.699      218.06402165    
16 Feb 2026 20:42:54.070    16 Feb 2026 20:43:20.745      26.675489615    
16 Feb 2026 22:21:14.348    16 Feb 2026 22:25:11.973      237.62548232    
17 Feb 2026 15:33:38.835    17 Feb 2026 15:36:08.567      149.73253186    
17 Feb 2026 17:12:56.794    17 Feb 2026 17:16:12.335      195.54099046    
17 Feb 2026 20:34:38.980    17 Feb 2026 20:36:28.149      109.16926648    
17 Feb 2026 22:13:36.688    17 Feb 2026 22:17:27.553      230.86528903    
18 Feb 2026 15:25:28.639    18 Feb 2026 15:28:50.819      202.17991951    
18 Feb 2026 17:05:35.979    18 Feb 2026 17:08:21.135      165.15557767    
18 Feb 2026 20:26:42.055    18 Feb 2026 20:29:15.649      153.59459475    
18 Feb 2026 22:06:04.774    18 Feb 2026 22:09:34.863      210.08920572    
19 Feb 2026 15:17:32.996    19 Feb 2026 15:21:21.052      228.05582051    
19 Feb 2026 16:58:21.040    19 Feb 2026 17:00:26.077      125.03668915    
19 Feb 2026 20:18:49.816    19 Feb 2026 20:21:56.505      186.68884858    
19 Feb 2026 21:58:42.644    19 Feb 2026 22:01:29.859      167.21500657    


Number of events : 24


Observer: Rennes
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 17:45:38.713    13 Feb 2026 17:48:51.610      192.89707564    
13 Feb 2026 19:24:56.090    13 Feb 2026 19:28:52.137      236.04710876    
13 Feb 2026 21:04:53.058    13 Feb 2026 21:08:48.234      235.17613116    
13 Feb 2026 22:44:53.404    13 Feb 2026 22:48:06.368      192.96435581    
14 Feb 2026 17:37:43.982    14 Feb 2026 17:41:20.159      216.17745536    
14 Feb 2026 19:17:18.936    14 Feb 2026 19:21:12.527      233.59054582    
14 Feb 2026 20:57:13.093    14 Feb 2026 21:01:10.677      237.58442157    
14 Feb 2026 22:37:28.586    14 Feb 2026 22:40:03.265      154.67852382    
15 Feb 2026 17:29:55.031    15 Feb 2026 17:33:44.822      229.79150059    
15 Feb 2026 19:09:41.842    15 Feb 2026 19:13:33.478      231.63561306    
15 Feb 2026 20:49:33.100    15 Feb 2026 20:53:32.066      238.96562573    
15 Feb 2026 22:30:23.318    15 Feb 2026 22:31:38.528      75.210544956    
16 Feb 2026 17:22:10.170    16 Feb 2026 17:26:07.159      236.98892591    
16 Feb 2026 19:02:04.433    16 Feb 2026 19:05:55.103      230.66999613    
16 Feb 2026 20:41:53.503    16 Feb 2026 20:45:51.761      238.25829201    
17 Feb 2026 17:14:28.305    17 Feb 2026 17:18:28.110      239.80523312    
17 Feb 2026 18:54:26.459    17 Feb 2026 18:58:17.383      230.92387161    
17 Feb 2026 20:34:14.845    17 Feb 2026 20:38:09.025      234.17944482    
18 Feb 2026 15:28:20.190    18 Feb 2026 15:30:15.815      115.62435116    
18 Feb 2026 17:06:48.600    18 Feb 2026 17:10:48.331      239.73073864    
18 Feb 2026 18:46:47.810    18 Feb 2026 18:50:40.158      232.34795864    
18 Feb 2026 20:26:37.862    18 Feb 2026 20:30:22.951      225.08823231    
19 Feb 2026 15:20:06.847    19 Feb 2026 15:22:59.774      172.92715497    
19 Feb 2026 16:59:10.358    19 Feb 2026 17:03:08.319      237.96083839    
19 Feb 2026 18:39:08.514    19 Feb 2026 18:43:03.132      234.61864293    
19 Feb 2026 20:19:03.654    19 Feb 2026 20:22:32.291      208.63709097    


Number of events : 26


Observer: Strasbourg
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
13 Feb 2026 17:46:45.409    13 Feb 2026 17:50:42.743      237.33351768    
13 Feb 2026 19:26:44.914    13 Feb 2026 19:30:28.978      224.06468061    
13 Feb 2026 21:06:35.156    13 Feb 2026 21:10:33.402      238.24607246    
13 Feb 2026 22:47:43.761    13 Feb 2026 22:48:20.758      36.997230048    
14 Feb 2026 17:39:03.833    14 Feb 2026 17:43:03.595      239.76154088    
14 Feb 2026 19:19:07.836    14 Feb 2026 19:22:51.437      223.60080827    
14 Feb 2026 20:58:55.399    14 Feb 2026 21:02:53.480      238.08176599    
15 Feb 2026 15:53:01.596    15 Feb 2026 15:54:45.660      104.06359361    
15 Feb 2026 17:31:24.675    15 Feb 2026 17:35:23.581      238.90613947    
15 Feb 2026 19:11:29.889    15 Feb 2026 19:15:14.715      224.82544330    
15 Feb 2026 20:51:16.768    15 Feb 2026 20:55:10.815      234.04702720    
16 Feb 2026 15:44:44.259    16 Feb 2026 15:47:33.380      169.12068359    
16 Feb 2026 17:23:47.192    16 Feb 2026 17:27:43.249      236.05670499    
16 Feb 2026 19:03:51.044    16 Feb 2026 19:07:38.563      227.51818449    
16 Feb 2026 20:43:40.075    16 Feb 2026 20:47:24.436      224.36056954    
17 Feb 2026 15:36:43.450    17 Feb 2026 15:40:06.701      203.25107236    
17 Feb 2026 17:16:10.726    17 Feb 2026 17:20:03.044      232.31750656    
17 Feb 2026 18:56:11.421    17 Feb 2026 19:00:02.592      231.17062143    
17 Feb 2026 20:36:06.557    17 Feb 2026 20:39:32.970      206.41342130    
18 Feb 2026 15:28:50.794    18 Feb 2026 15:32:33.912      223.11748354    
18 Feb 2026 17:08:34.682    18 Feb 2026 17:12:23.322      228.63977964    
18 Feb 2026 18:48:31.263    18 Feb 2026 18:52:26.303      235.04037639    
18 Feb 2026 20:28:38.520    18 Feb 2026 20:31:34.000      175.47908616    
